,id,site,job_url,job_url_direct,title,company,location,job_type,date_posted,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,company_industry,listing_type,emails,description,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,logo_photo_url,banner_photo_url,ceo_name,ceo_photo_url,input_search_term,input_location
10,bcc110c939114595,indeed,https://malaysia.indeed.com/viewjob?jk=bcc110c939114595,http://malaysia.indeed.com/job/security-guardpengawal-keselamatanbuffer-bcc110c939114595,Security Guard/Pengawal Keselamatan/Buffer,TITAN FORCE SDN BHD (HQ),"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,24357.0,30842.0,USD,False,,,,,,"**Responsibilities/Tanggungjawab:**

* Patrol assigned areas and monitor via CCTV to prevent criminal activity, identify security risks, and maintain a visible security presence. (Meronda kawasan yang ditetapkan dan pantau melalui CCTV untuk mencegah aktiviti jenayah, mengenal pasti risiko keselamatan dan mengekalkan kehadiran keselamatan yang boleh dilihat)
* Respond promptly to alarms, disturbances, or emergencies, including contacting emergency services and providing assistance. (Bertindak segera kepada penggera, gangguan atau kecemasan, termasuk menghubungi perkhidmatan kecemasan dan memberikan bantuan)
* Control access to restricted areas and conduct security checks. (. (Mengawal akses ke kawasan larangan dan menjalankan pemeriksaan keselamatan)
* Perform ad hoc tasks as assigned (Mesanakan tugas ad hoc yang diberikan)

**Job Requirements/Syarat Permohonan:**

* Minimum SPM (Minimum SPM)
* Open for male/female (Terbuka kepada lelaki/perempuan)
* Aged 18 - 55 years old (Berumur 18 - 55 tahun)
* Healthy (Sihat tubuh badan)
* No criminal record (Tiada rekod jenayah)
* Can work shift (Boleh bekerja shift)
* Disciplined and responsible (Berdisiplin dan bertanggungjawab)

**Benefits/Faedah:**

* Salary on 7th every month. (Gaji dibayar pada 7 haribulan setiap bulan)
* Advance every month. (Wang pendahuluan setiap bulan)
* KWSP, SOCSO and EIS contribution. (KWSP, SOCSO dan EIS dijamin)
* Hostel provided for male. (Asrama disediakan untuk lelaki)
* Transportation provided (based on location). (Kenderaan disediakan mengikut lokasi)

**Working location/Lokasi bekerja:**

* Seri Kembangan
* Cheras, Selangor
* Jalan Klang Lama
* Puchong, Selangor
* Taman Seri Rampai
* Damansara Perdana
* Kuala Lumpur

**Website:** https://titanforce.com.my/

Job Types: Full-time, Permanent, Fresh graduate

Pay: RM2,100.00 - RM2,500.00 per month

Benefits:

* Professional development

Application Question(s):

* What is your age/Berapakah umur anda?
* Height (cm) and wight (kg) / Tinggi (cm) dan berat (kg)
* Education level / Tahap pendidikan",https://malaysia.indeed.com/cmp/Titan-Force-Sdn-Bhd-(hq),,,,,,,,,,Guard,Kuala Lumpur
11,128ae731e687db24,indeed,https://malaysia.indeed.com/viewjob?jk=128ae731e687db24,http://malaysia.indeed.com/job/admin-operation-128ae731e687db24,Admin Operation,TITAN FORCE SDN BHD (HQ),"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,24887.0,31512.0,USD,False,,,,,,"**Job description**

* Responsible for the daily administrative for operation department.
* Responsible to prepare any documentation for guard regarding operation matters and operational requirements
* Responsible to update **Operation Staff** and **Guard** attendance by daily/weekly.
* Preparing working duty roster schedule for Operation Staff.
* Prepare and submit monthly operation documentation such as deduction listing, penalty listing, attendance and others to HR Department
* Assisting HR Department to assign suitable Patrolling Officer/Officer in Charge for fomema arrangement, bring new guard to open account bank and others.
* Cooperate with various departments to communicate and deal with matters.
* Perform any other task as assigned by superior from time to time.

**Job requirements:**

* Candidate must possess at least a Bachelor/Diploma in Management
* Required language(s) Bahasa Malaysia and English
* At least 1 year(s) of working experience
* Fresh graduate are encourage to apply

**Benefits:**

* Accessible with public transport (MRT, LRT, Bus).
* Walking distance to restaurant, food courts, banks.
* Medical insurance.
* Annual salary increment.
* Employee bonding program e.g teambuilding, company trip, CSR activities.

**Company Overview:**

Titan Force Sdn Bhd is a security service provider in Malaysia. We specialize in delivering effective security solutions to clients, ensuring the safety and tranquility of their premises. As a Bumiputra-owned company, we are rapidly expanding and has several branches that serves clients across diverse sectors such as residential, industrial, commercial, manufacturing and organizations. Our commitment lies in providing top-notch security services through our trained, experienced, and competent personnel, including standby support. Our company headquarter located in Taman Maluri, Cheras, KL.

**Website :** https://titanforce.com.my/

Job Types: Full-time, Permanent, Fresh graduate

Pay: RM2,200.00 - RM2,500.00 per month

Benefits:

* Health insurance
* Maternity leave
* Opportunities for promotion
* Professional development

Application Question(s):

* Our company located at Taman Maluri, Cheras, KL. Are you willing to travel or relocate?
* When is the earliest date you can join our company?
* Can you use computer, microsoft office and email?
* What is your expected salary?
* How old are you?",https://malaysia.indeed.com/cmp/Titan-Force-Sdn-Bhd-(hq),,,,,,,,,,Guard,Kuala Lumpur
12,47170af7e8744421,indeed,https://malaysia.indeed.com/viewjob?jk=47170af7e8744421,http://malaysia.indeed.com/job/personal-bodyguard-and-driver-47170af7e8744421,Personal Bodyguard and Driver,TC Contact Centre Services Sdn Bhd,"Kuala Lumpur, M14, MY",fulltime,2024-08-08,,,,,,False,,,,,,"**Responsibilities:**

* To reduce the risk of any bodily injury, kidnapping or invasion of privacy to assigned individual.
* To assess security threats and provide the necessary security measures.
* Driving Director/General Manager to and from house/office or other destination for meeting Driving family Director/General Manager if necessary.
* Take care of car clean (Internal and External).
* Punctual to work

**Job Requirements:**

* Must possess driving licence class D and B2 with good traffic record
* Willing to work overtime and weekends.
* At least 3 years of working experience as a body guard. Ex-army / police personnel will be given priority.
* Good driving skill and familiar with Kelang Valley road
* Able to communicate and understand English

Job Types: Full-time, Permanent

Benefits:

* Opportunities for promotion
* Professional development

Schedule:

* On call",https://malaysia.indeed.com/cmp/Tc-Contact-Centre-Services-Sdn-Bhd,,,,,,,,,,Guard,Kuala Lumpur
13,63f679cff1b35078,indeed,https://malaysia.indeed.com/viewjob?jk=63f679cff1b35078,http://malaysia.indeed.com/job/patrolling-officer-immediate-hiring-63f679cff1b35078,Patrolling Officer (Immediate Hiring),TITAN FORCE SDN BHD,"Kuala Lumpur, M14, MY",fulltime,2024-08-08,direct_data,yearly,31770.0,40229.0,USD,False,,,,,,"**Responsibilities:**

* Required to report to duty 10 hours a day Monday – Friday. (Half day on Saturday/Sunday).
* Check and sign log books at every site visited during working hours and whenever visited.
* Check visitor logs, contractor logs, drop in/out logs, incident report, hourly report books, and clocking reports and registered ID’s when visiting a particular site.
* Ensure security guard are in discipline and uniform is presentable according to the companies standards.
* Handle emergency and unwanted situations and alias with the police and relevant authority if needed such as make police reports & submit to HQ for further investigations.
* Prepare attendance sheets for guards daily and replacement guards for guards who take off days and medical leaves.
* Conduct regular checks on guards and report to HQ on their issues and discipline matters.
* Ensure sites are in good situations.
* Attend management meetings with Safety Officer and building managers.
* Respond to emergency situations when guards call.
* Prepare incident reports and submit Original copy to HQ.
* Prepare draft monthly report of site assigned.
* Monitor guards and train guards till they are able to understand and perform their duties and responsibilities.
* Understand the SOP house rules & documentations of a particular job sites and teach guards on the SOP house rules of their work place.
* Conduct roll calls with guards at least 1 time a day at any site assignment.
* Provide training and monitoring to handle Nepalese guards at least 1 time a day at any sites assigned.
* Handle Nepalese guards permit and medical issues.
* Report to HQ and Operation Managers on any issues occurring at site all time.
* Organize **FOMEMA** registrations and medical check-up for guards.
* Accompany guards to hospitals whenever needed.
* Ensure **NO BRIBERY** from guards and clients.
* Any ad-hoc duties that needed to be performed on behalf of the company’s request.

**Requirement**

* Candidate must possess at least SPM/Diploma in any field.
* Required language(s): English & Bahasa Malaysia
* At least 2 Year(s) of working experience in the related field
* Required Skill(s): Good communication skill with others, able to work under pressure, have a fast pace in completing given tasks, have sense of responsibility in the given job position, able to work independently, meet tight deadlines and have a helpful personality.
* Fresh Graduate with Diploma or Degree are encourage to apply.

**Benefits:**

* Company location accessible and near with public transport.
* Walking distance to restaurant, food courts, banks.
* Medical Insurance.
* EPF, SOCSO and EIS contribution.
* Good career progression.
* Employee bonding program e.g teambuilding, potluck and more.

**Company Overview:**

Titan Force Sdn Bhd is a security service provider in Malaysia. We specialize in delivering effective security solutions to clients, ensuring the safety and tranquility of their premises. As a Bumiputra owned company, we are rapidly expanding and has several branches that serves clients across diverse sectors such as residential, industrial, commercial, manufacturing and organizations. Our commitment lies in providing top-notch security services through our trained, experienced, and competent personnel, including standby support. Our company headquarter located in Taman Maluri, Cheras, KL.

**Website:** https://titanforce.com.my/

Job Types: Full-time, Permanent

Pay: RM2,900.00 - RM3,100.00 per month

Benefits:

* Health insurance
* Opportunities for promotion
* Professional development

Schedule:

* On call
* Rotational shift

Application Question(s):

* Our salary range offered for this position is RM2700 - RM2900. What is your expected salary?
* Do you have your own motorcycle?
* We need immediate joiner. When is the earliest date you can join our company?
* How old are you?

License/Certification:

* motorcycle license (Required)
* car license (Required)",https://malaysia.indeed.com/cmp/Titan-Force-Sdn-Bhd-1,,,,,,,,,,Guard,Kuala Lumpur
14,d86fd2e50c633483,indeed,https://malaysia.indeed.com/viewjob?jk=d86fd2e50c633483,http://malaysia.indeed.com/job/english-teacher-offline-kuchai-area-d86fd2e50c633483,English Teacher (offline) Kuchai area,Pusat Bahasa Titian jaya (klang) Sdn Bhd,"Kuchai Lama, M14, MY",parttime,2024-08-10,direct_data,yearly,21180.0,26819.0,USD,False,,,,,,"Job Title: English Language Teacher (Part-Time)

We are in search of an enthusiastic and dedicated English Language Teacher for our institution in Malaysia. The ideal candidate should possess exceptional teaching skills, a positive attitude, and a commitment to creating an engaging learning environment. The key responsibilities and requirements have been refined to attract qualified candidates.

Responsibilities:

1. Deliver Engaging Lessons:

- Develop and deliver creative lessons to create an interactive and stimulating learning environment.

- Establish and maintain a positive rapport with both students and colleagues.

2. Effective Classroom Management:

- Demonstrate strong classroom management skills for both offline and online classes.

- Utilize various teaching methods to cater to diverse learning styles.

3. Curriculum Development and Evaluation:

- Evaluate and review courses to provide valuable insights for the improvement of existing programs.

- Participate actively in curriculum development and examinations.

4. Documentation and Record Keeping:

- Prepare comprehensive schemes of work, lesson plans, and lesson notes for all classes.

- Maintain accurate records, including students' assessment reports and a record of work.

5. Guidance and Counseling:

- Provide guidance and counseling to students as needed to support their academic and personal development.

6. Administrative Participation:

- Participate in marketing events and other administrative functions as assigned.

- Fulfill responsibilities diligently and professionally as directed by the Head of Institution.

\*\*Requirements:\*\*

1. \*\*Educational Qualifications:\*\*

- Possess relevant qualifications such as TESOL, TEFL, CELTA, Applied Linguistics, or an Education/English diploma/advanced diploma.

2. \*\*Teaching Experience:\*\*

- Demonstrate experience in teaching within a multilingual environment.

- Fresh graduates with a passion for teaching are also encouraged to apply.

3. \*\*Nationality:\*\*

- Only Malaysian candidates are eligible to apply for this position.

We invite individuals who meet the specified requirements to join our dynamic team and contribute to the growth of our institution. If you are a responsible and dedicated English Language Teacher with a commitment to fostering a positive learning environment, we encourage you to submit your application. Join us in shaping the future of education in Malaysia!

Job Type: Part-time

Pay: RM1,500.00 - RM2,500.00 per month

Schedule:

* Day shift
* Night shift

Application Question(s):

* Have u taught IPA before?
* Are you local?

Education:

* Bachelor's (Required)

Experience:

* Teaching: 2 years (Required)

Language:

* English (Preferred)

License/Certification:

* Any English Cert (such as TESOL...etc) (Required)

Application Deadline: 08/17/2024",https://malaysia.indeed.com/cmp/Pusat-Bahasa-Titian-Jaya-(klang)-Sdn-Bhd,,,,,,,,,,Teacher,Kuala Lumpur
15,bd430c9df067f1a5,indeed,https://malaysia.indeed.com/viewjob?jk=bd430c9df067f1a5,http://malaysia.indeed.com/job/part-time-english-teacher-online-bd430c9df067f1a5,Part time English Teacher (online),Pusat Bahasa Titian jaya (klang) Sdn Bhd,"Kuchai Lama, M14, MY",parttime,2024-08-10,direct_data,yearly,18533.0,23466.0,USD,True,,,,,,"Responsibilities:

- Deliver creative lessons and build a good rapport with students and colleagues  
- Prepare all teaching and tutorial sessions and use a variety of  
appropriate teaching methods for offline classes.

- Have effective classroom management skills for offline n online classes.  
- Evaluate and review courses to inform the development of existing  
programs and where relevant.  
- Prepare and maintain schemes of work, lesson plans, lesson notes,  
students’ assessment reports, a record of work, and other records.  
- Guide and counsel students.  
- Participate in curriculum development and examinations  
- Mark the assessment papers  
- Participate in activities such as marketing events and other  
administrative functions assigned  
- Any other relevant duties that may be assigned by the Head of Institution

**Requirements:**

- Relevant Qualifications Such as TESOL, TEFL, CELTA, Applied  
Linguistics, Education or English diploma/advanced diploma.  
- Experience teaching in a multilingual environment. Fresh graduates are  
also welcomed.

Job Type: Part-time

Pay: RM1,500.00 - RM2,000.00 per month

Schedule:

* Day shift
* Fixed shift
* Weekend jobs

Education:

* Bachelor's (Required)

Experience:

* Teaching: 2 years (Required)
* Phonetic (IPA): 2 years (Required)

Language:

* English (Preferred)

License/Certification:

* Any English Cert (such as TESOL...etc) (Required)

Application Deadline: 08/17/2024",https://malaysia.indeed.com/cmp/Pusat-Bahasa-Titian-Jaya-(klang)-Sdn-Bhd,,,,,,,,,,Teacher,Kuala Lumpur
16,c792253dc23e5307,indeed,https://malaysia.indeed.com/viewjob?jk=c792253dc23e5307,http://malaysia.indeed.com/job/english-mandarin-teacher-c792253dc23e5307,English / Mandarin Teacher,Brainy kids,"Kepong, M14, MY","parttime, fulltime",2024-08-09,direct_data,yearly,32829.0,41570.0,USD,False,,,,,,"**We are seeking dedicated, self-motivated, and nurturing teachers to join our team in teaching children from all walks of life. Our mission is to inspire and prepare each unique child to reach their full potential and succeed in the challenges of the 21st century.**

**Roles & Responsibilities:**

* Prepare and conduct lessons according to lesson plans.
* Teach classes in an enthusiastic, fun, creative, and nurturing manner.
* Monitor and assess individual student progress.

**Requirements:**

* Excellent proficiency in English [Compulsory].
* A positive and passionate mindset for inspiring and educating children [Compulsory].
* Well-developed ICT skills.
* Willingness to incorporate creative methodologies into lessons.
* Minimum SPM/STPM or equivalent [Compulsory].
* A Bachelor’s Degree/Diploma in Education or equivalent.
* Prior experience in teaching or working with young children is preferred.

Job Types: Full-time, Part-time

Pay: RM2,700.00 - RM3,500.00 per month

Expected hours: 12 – 24 per week

Benefits:

* Health insurance
* Maternity leave
* Opportunities for promotion
* Professional development

Schedule:

* Afternoon shift
* Day shift
* Monday to Friday
* Weekend jobs

Supplemental Pay:

* 13th month salary
* Performance bonus
* Yearly bonus

Application Question(s):

* Are you extremely proficient in the English language?
* Are you willing to incorporate creative methodologies into your lessons?
* Do you have a passion for inspiring and teaching young children?

Education:

* STM/STPM (Required)

Experience:

* Teaching: 2 years (Preferred)

Language:

* English (Required)

License/Certification:

* B2 (Required)",https://malaysia.indeed.com/cmp/Brainy-Kids,,,,,,,,,,Teacher,Kuala Lumpur
17,d4aef57c8bf9fe5a,indeed,https://malaysia.indeed.com/viewjob?jk=d4aef57c8bf9fe5a,https://byron-recruitment.hirehive.com/humanitiessocial-science-teacher-malaysia-kuala-lumpur-JFdIUI?source=Indeed,Humanities/Social Science teacher - Malaysia,Byron Recruitment,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,46597.0,59002.0,USD,False,,,,,teachers@byronrecruitment.com,"Byron Recruitment is now accepting applications from professionally qualified teachers interested in joining one of **Malaysia's top International School Groups** in January 2025. With 3 campuses that offer Cambridge, Ontario and IB curricula; from **Primary to Secondary and including a College Matriculation Program**, there are many exciting and rewarding teaching opportunities in Malaysia.

  

Currently seeking a **humanities/social science teacher.** Experience with HSB4U and CGW4U an advantage

  

We are looking for **Teachers with Canadian Qualifications** or those willing to obtain their Ontario College of Teachers Certificate (OCT)**.**

  

International teachers who's first language is English and who have completed a **Post Graduate Degree in Education, a Bachelor Degree in Education, a Diploma in Teaching / Education** or an equivalent in countries such as The UK, Canada, The US, Ireland, Australia, New Zealand or South Africa are invited to apply.

 **OCT, QTS and / or IB Qualifications and experience will be considered an asset.**

  

If you are looking for a new teaching experience in **South East Asia** and an opportunity to join a fast growing, learner centered international school group we want to hear from you. We are looking for teachers for all age groups and subjects. Intake sessions for new teachers take place twice a year - in **early July and again each January**.

  

If this job isn't what you are looking for, check out all our jobs at www.byronrecruitment.com/open-roles/

 **Requirements:**

* Professional Teacher Qualifications and Teaching license from countries such as Canada, The US, Ireland, The UK, Australia, New Zealand or South Africa
* First Language - English
* 2-years of teaching experience
* exceptions can be made for Canadian Qualified Teachers

 **Teacher Benefits:**

* Monthly Basic Salary: RM 11,620 - RM 16,960 per month
* Contract period: 12 month
* Allowances:
* Welfare Allowance - RM 1,500 per month
* Family Allowance - up to RM 1,500 per month
* Return Flights
* Shipping Allowance
* Annual Flight Allowance
* Medical Leave : 14 days per calendar year
* Medical Insurance
* Personal Accident Insurance
* Accommodation: First 14 days upon first entry to the country
* Contract Extension Incentives: 2 to 3 months’ gross salary based on length of contract extension signed
* Retirement Fund - min. of 11% of salary contributed by each teacher and an additional 12% contribution from the school

 **About The Schools:**

**Sunway City - Kuala Lumpur**

* New, state of the art International School Campus (opened January 2023)
* Ontario, IB and IGCSE Curricula
* KG to 12
* Most teachers live within walking distance of the school
* New modern city with great public transit, entertainment and food options

 **Sunway College - Matriculation Programme**

* Housed on the grounds of Sunway College in Sunway City
* Providing Ontario Grade 12 school year for students to complete their Ontario Secondary School Diploma prior to attending university.

 **Iskandar, Johor Bahru**

* Ontario, Canada Curriculum and IBDP for Grades 11 and 12
* Pre-K to 12 school
* Small school with approximately 500 students.
* Most teachers live within walking distance of the school
* Linked to Singapore by causeways, Johor is known for it's beautiful beaches and rain-forest

 **Apply Now** through the link or email your CV to *teachers@byronrecruitment.com*",https://malaysia.indeed.com/cmp/Byron-Recruitment,http://www.byronrecruitment.com,Cork,11 to 50,,,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7923110256be08125eda3d5377cc3408,,,,Teacher,Kuala Lumpur
18,83d57fdc30d33706,indeed,https://malaysia.indeed.com/viewjob?jk=83d57fdc30d33706,http://malaysia.indeed.com/job/teacher-mandarin-speaking-daycare-tuition-center-klang-valley-area-83d57fdc30d33706,Teacher <> - Daycare / Tuition Center - (Klang Valley Area),SUPER HERO FAMILY ENTERPRISE,"Kuala Lumpur, M14, MY",,2024-08-09,direct_data,yearly,42361.0,53638.0,USD,False,,,,,,"Requirements

* Minimum SPM/STPM/Diploma in Early Childhood Education or related field.
* Excellent knowledge of child development and latest education theories and practices. • Able to communicate in English
* Creative and artistic teaching abilities
* Teaching and organization skills
* Committed, Hardworking, Patience and flexibility
* The ability to warm and responsive relationship with children
* Strong communication skills
* 3 available vacancies

an?

Responsibilities

* Follow a complete teaching plan
* Teach alphabet and numeracy along with personal, social and emotional skills
* Organize learning material and resources
* Use a variety of activities and instructional methods (songs, stories, media, structured games, art, outdoor activities etc.) to motivate and stimulate children's abilities
* Monitor children's interactions and nurture cooperation and sharing
* Ability to work collaboratively with other teachers, staff, and administrators to create a cohesive and supportive educational environment.

Ability to communicate with students, parents, and colleagues,

ow and comply with teaching standards and safety regulations.

Job Type: Permanent

Pay: RM2,500.00 - RM5,500.00 per month

Benefits:

* Professional development

Schedule:

* Monday to Friday

Supplemental Pay:

* Performance bonus",https://malaysia.indeed.com/cmp/Super-Hero-Family-Enterprise,,,,,,,,,,Teacher,Kuala Lumpur
19,df9146553419ac7d,indeed,https://malaysia.indeed.com/viewjob?jk=df9146553419ac7d,http://malaysia.indeed.com/job/english-teacher-first-language-df9146553419ac7d,English Teacher (First Language),Bakti Didik SB,"Kuala Lumpur, M14, MY","parttime, fulltime, contract",2024-08-09,direct_data,yearly,29652.0,37547.0,USD,False,,,,,,"Responsibilities

* Teaching according to the educational needs of IGCSE, including the appropriate setting, delivering the lesson, and marking of work to be carried out by the students
* Prepare course materials such as syllabus, homework assignments, handouts, setting tests, etc.
* Observe and evaluate students' performance. Ensuring a high-quality learning experience for students, which meets internal and external quality standards.
* Maintain student attendance records, grades, and other required records.
* Create a positive educational climate for the student to learn in.
* Ensuring a safe, secure, and healthy environment for students.
* Updating professional knowledge and expertise as appropriate to keep up to date with developments in teaching practice and methodology, in general, and the curriculum area of the related subjects.
* Preparing and regularly updating subject materials.
* Preparing information for inspection visits and other quality assurance exercises.
* Perform other related duties assigned.

Skill

* Teaching English as the first language.

Education Background

* Master's/Bachelor's Degree, Post Graduate Diploma, Professional Degree, Education/Training equivalent or higher.

Job Type: Full-time

Pay: RM2,800.00 onwards per month

Job Types: Full-time, Part-time, Permanent, Contract

Pay: From RM2,800.00 per month

Schedule:

* Day shift

Education:

* Bachelor's (Preferred)

Experience:

* Teaching: 1 year (Preferred)

Expected Start Date: 09/01/2024",https://malaysia.indeed.com/cmp/Bakti-Didik-Sb,,,,,,,,,,Teacher,Kuala Lumpur
20,5d158512d50d5354,indeed,https://malaysia.indeed.com/viewjob?jk=5d158512d50d5354,http://malaysia.indeed.com/job/admin-assistant-5d158512d50d5354,Admin Assistant,EMCO Executives Sdn Bhd,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,26475.0,33524.0,USD,False,,,,,,"Salary: RM2,500

Working Day: 5 Days

Working Hours: Mon-Fri (9:00AM - 7:00PM)

Nature of Business: Tuition Center

Location: Happy Garden, KL

**Job Responsibilities:**

As a Tuition Admin Assistant, your job scope typically revolves around supporting the administrative functions within a tuition center or educational institution. Here are some common responsibilities:

**1. Student Enrollment and Records Management:**

* Registering new students, maintaining student records, and updating information in the database.
* Handling inquiries from prospective students and parents regarding enrollment procedures, fees, and schedules.

**2. Scheduling and Coordination:**

* Managing class schedules, assigning students to classes, and ensuring classrooms are adequately prepared.
* Coordinating with teachers and staff to ensure smooth operation of classes and resolving scheduling conflicts.

**3. Fee Collection and Billing:**

* Processing tuition fee payments, issuing receipts, and maintaining accurate financial records.
* Following up on overdue payments and addressing billing inquiries from parents or guardians.

**4. Communications and Correspondence:**

* Handling incoming calls, emails, and inquiries from students, parents, and teachers.
* Sending out communication regarding class schedules, events, and other relevant information.

**5. Administrative Support:**

* Assisting in the preparation of teaching materials, worksheets, and other educational resources.
* Organizing and maintaining office supplies, equipment, and facilities.

**6. Attendance and Reporting:**

* Monitoring student attendance and reporting any absences or issues to relevant parties.
* Compiling attendance records and preparing reports as required by management.

7. **General Office Duties:**

* Performing general clerical tasks such as filing, photocopying, and data entry.
* Supporting other administrative tasks as assigned by management.

**8. Other ad-hoc tasks as required.**

**Job Requirements:**

**Requirement:**

* Preferably female
* Possess minimum SPM, Diploma or Equivalent
* At least 1 year of experience as Admin Assistant or similar role, but fresh grads are encouraged to apply too
* Being able to speak Mandarin is an added advantage
* Proficiency with Microsoft Office is a must (Outlook, Word, and Excel)

Job Type: Full-time

Pay: RM2,500.00 per month

Schedule:

* Day shift
* Weekend jobs

Application Question(s):

* Are you okay with the stated working days and hours?
* How much is your expected salary from the salary range stated?
* How soon can you start?

Experience:

* Administration: 1 year (Preferred)",https://malaysia.indeed.com/cmp/Emco-Executives-Sdn-Bhd,,,,,,,,,,Teacher,Kuala Lumpur
21,0f5fffa41eee417a,indeed,https://malaysia.indeed.com/viewjob?jk=0f5fffa41eee417a,http://malaysia.indeed.com/job/ece-teaching-assistant-0f5fffa41eee417a,ECE Teaching Assistant,Suriana Welfare Society,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,14500.0,15421.0,USD,False,,,,,,"1. Teaching and following a daily routine in accordance to the lesson plans established by the ECE Teacher and ECE Manager.

2. Imparting knowledge to children through fun and play.

3. Addressing the physical needs of the individual child or group.

4. Composing detailed reports for parents to be informed regularly on the developmental progress of their child.

5. Keeping the Early Childhood Education Manager /Teacher informed of the activities in the centre.

6. Ensure adequate records are maintained for each child to measure the developmental progress of each child

7. Carry out any other duties as requested by the Early Childhood Education Manager

Working Hours are from 8.30am to 5.30 pm Monday to Friday with an hour for lunch.

Job Type: Full-time

Pay: RM1,000.00 - RM1,300.00 per month

Benefits:

* Maternity leave
* Opportunities for promotion
* Professional development

Schedule:

* Monday to Friday

Application Question(s):

* Do you enjoy working with children

Education:

* STM/STPM (Preferred)

Experience:

* Teaching: 1 year (Required)

Language:

* English, Malay and/or Tamil (Required)

Application Deadline: 08/20/2024",https://malaysia.indeed.com/cmp/Suriana-Welfare-Society,,,,,,,,,,Teacher,Kuala Lumpur
22,03046a8bfa6d7250,indeed,https://malaysia.indeed.com/viewjob?jk=03046a8bfa6d7250,http://malaysia.indeed.com/job/early-childhood-educator-03046a8bfa6d7250,Early Childhood Educator,Hikari Kids Preschool,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,18533.0,23466.0,USD,False,,,,,,"**About Hikari Kids**

HIKARI KIDS is an English Islamic Integrated Preschool in Malaysia. They focuses not only academic but also curriculum as well as intellectual. Inspired by Japanese culture and coherence with Islamic values is the method used to nurture the children. Loves, manners and fun environment makes their learning effective and interesting for both children and teachers

**The Role**

We are seeking to recruit a full time early childhood educators and has had tutoring experience beforehand. You will be required to work with a maximum of 15 children at a time in a group and have proficient ability to teach effectively.

***Expected start date: ASAP or September 2024***

***Expected interview: TBC***

**Duties and Responsibilities**

* instruct students, primarily young children, in basic subjects and creative play with the aim of developing their social and intellectual skills in an informal way in preparation for future formal learning.
* Prepare lesson plans, possibly in accordance with a fixed curriculum, for an entire class or smaller groups and test the students on the content. These lesson plans, based on basic subjects, can include the instruction of number, letter, and colour recognition, days of the week, categorisation of animals and transport vehicles etc.
* Supervise students outside the classroom on school grounds and enforce rules of behaviour there as well.

**Skills and Experience.** 

* **Committed:** We need committed individuals that want to learn and grow with the organization.
* **Zest for Learning**: We admire people who is willing to learn, discover new knowledge and skills.
* **Value-Adding:** Not afraid to express their ideas and perspective to the table.
* **High Standards**: Do work at the best of your ability! We're all about aiming high and delivering excellence every step of the way for our students and community.
* **Technologically Proficient:** Knowledge of educational technology tools and software.

Education:

* Diploma/Advanced Diploma (Preferred)

Experience:

* Teaching: 2 years (Preferred)

Job Type: Full-time

Pay: RM1,500.00 - RM2,000.00 per month

Benefits:

* Professional development

Schedule:

* Early shift
* Monday to Friday

Supplemental Pay:

* Attendance bonus
* Overtime pay
* Performance bonus

Education:

* Diploma/Advanced Diploma (Preferred)

Experience:

* Teaching: 2 years (Preferred)",https://malaysia.indeed.com/cmp/Hikari-Kids-Preschool,,,,,,,,,,Teacher,Kuala Lumpur
